path	prompt	old_hash	hash_a	hash_b	action	metadata_canonical	class	decision
01_core/src/entities/color.rs	00_nucleo/prompts/entities/color.md	18570291	37d2f585	99c91d52	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/content.rs	00_nucleo/prompts/entities/content.md	51ae6ff8	a94e6403	21f9a700	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/entities/content_hash.rs	00_nucleo/prompts/entities/content_hash.md	e1e9d070	59d44e22	7f0d80a4	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/corners.rs	00_nucleo/prompts/entities/corners.md	7b06b43a	22e80806	a52c28ad	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/counter.rs	00_nucleo/prompts/entities/counter.md	a01bb121	bb6d2ad1	9e704044	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/counter_format.rs	00_nucleo/prompts/entities/counter_format.md	13fef53b	9a30261a	25914603	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/counter_registry.rs	00_nucleo/prompts/entities/counter_registry.md	42ae6f3f	c10820bd	2984caae	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/counter_state_legacy.rs	00_nucleo/prompts/entities/counter_state_legacy.md	0f0aae37	8aaa8472	3c3a1d9e	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/counter_update.rs	00_nucleo/prompts/entities/counter_update.md	787a6e74	cc2485dd	a77f50a9	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/decimal.rs	00_nucleo/prompts/entities/decimal.md	3fae108c	108f6c23	c4e022f6	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/dir.rs	00_nucleo/prompts/entities/dir.md	87ea3449	27d2628c	bc025298	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/document_info.rs	00_nucleo/prompts/entities/document_info.md	5573e05e	acd002aa	77aa0cfc	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/duration.rs	00_nucleo/prompts/entities/duration.md	85b4f46f	2fe31913	530656de	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/element_info.rs	00_nucleo/prompts/entities/element_info.md	2ec956ae	041a894a	32f54c3d	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/element_kind.rs	00_nucleo/prompts/entities/element_kind.md	b6afc056	5dd94c0a	1afd0480	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/element_payload.rs	00_nucleo/prompts/entities/element_payload.md	60426f71	b1ad5ae4	d3882e3e	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/element_registry.rs	00_nucleo/prompts/entities/f_fronteira_e1.md	4129e440	07202ee6	0b151b49	would_fix	yes	shared_prompt	blocked_multi_consumer
01_core/src/entities/elements/align.rs	00_nucleo/prompts/entities/elements/align.md	e36a05df	592a223c	f8d8e349	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/bibliography.rs	00_nucleo/prompts/entities/elements/bibliography.md	9852e081	3ff92fc6	0b783296	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/block.rs	00_nucleo/prompts/entities/elements/block.md	1ab980b4	6adaed6a	f62b2886	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/boxed.rs	00_nucleo/prompts/entities/elements/boxed.md	251d0824	5b0601bf	dd0edfc0	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/cite.rs	00_nucleo/prompts/entities/elements/cite.md	34899368	45f9923e	69723b48	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/colbreak.rs	00_nucleo/prompts/entities/elements/colbreak.md	8f4f8844	a98c5f8d	cefb38a2	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/columns.rs	00_nucleo/prompts/entities/elements/columns.md	b3a88255	a4e1162e	cc40e1cd	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/entities/elements/context_block.rs	00_nucleo/prompts/compiler/stdlib/context.md	0f68a49f	4e42dadc	b4010394	would_fix	yes	shared_prompt	blocked_multi_consumer
01_core/src/entities/elements/counter_display.rs	00_nucleo/prompts/entities/elements/counter_display.md	7f6f9c33	acd07886	db3bf8c7	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/counter_display_callback.rs	00_nucleo/prompts/entities/elements/counter_display_callback.md	75d4d661	3b054b70	88f024ba	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/counter_update.rs	00_nucleo/prompts/entities/elements/counter_update.md	385efdf3	6332a610	eab67012	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/divider.rs	00_nucleo/prompts/entities/elements/divider.md	20ad8533	5f55a3a4	556ebc9b	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/dynamic.rs	00_nucleo/prompts/entities/f_fronteira_e1.md	4129e440	07202ee6	c54d909a	would_fix	yes	shared_prompt	blocked_multi_consumer
01_core/src/entities/elements/emph.rs	00_nucleo/prompts/entities/f_fronteira_e1.md	4129e440	07202ee6	c3783c05	would_fix	yes	shared_prompt	blocked_multi_consumer
01_core/src/entities/elements/enum_item.rs	00_nucleo/prompts/entities/elements/enum_item.md	e1ec769e	383703d5	f29b9a3a	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/equation.rs	00_nucleo/prompts/entities/elements/equation.md	e20f4b46	b85a95a9	f255d53f	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/figure.rs	00_nucleo/prompts/entities/elements/figure.md	7c3cf508	35beb352	2caa9204	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/footnote.rs	00_nucleo/prompts/entities/elements/footnote.md	b383fe2d	33b09488	793262d3	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/grid.rs	00_nucleo/prompts/entities/elements/grid.md	084f0a33	741b8f21	5ca6d6fc	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/grid_cell.rs	00_nucleo/prompts/entities/elements/grid_cell.md	8d24841c	ca075b1f	0eaa1d3e	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/grid_footer.rs	00_nucleo/prompts/entities/elements/grid_footer.md	52426b0f	109d13ce	d6e0e8e9	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/grid_header.rs	00_nucleo/prompts/entities/elements/grid_header.md	966459e1	40b8be56	253c5d4b	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/h_space.rs	00_nucleo/prompts/entities/elements/h_space.md	6a12841f	89e6f5d5	05b6c36d	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/heading.rs	00_nucleo/prompts/entities/elements/heading.md	8f7ed1f8	fc0a3655	e12972fa	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/hide.rs	00_nucleo/prompts/entities/elements/hide.md	00077ced	8e201cec	86c62663	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/image.rs	00_nucleo/prompts/entities/elements/image.md	006c8402	306aa221	a86dc4d0	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/linebreak.rs	00_nucleo/prompts/entities/elements/linebreak.md	d7416bdb	17471e6b	2a86c30d	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/link.rs	00_nucleo/prompts/entities/elements/link.md	d81e9c71	c15d9afb	e1bc668f	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/list_item.rs	00_nucleo/prompts/entities/elements/list_item.md	12d94a02	1f341ec5	1d12729a	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/math_accent.rs	00_nucleo/prompts/entities/elements/math_accent.md	1e3a6f20	f419f461	5c99c7dd	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/math_align_point.rs	00_nucleo/prompts/entities/elements/math_align_point.md	1e0e41f5	9681452f	45fe73c4	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/math_attach.rs	00_nucleo/prompts/entities/elements/math_attach.md	02f69149	a546bc86	bc010300	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/math_cancel.rs	00_nucleo/prompts/entities/elements/math_cancel.md	76da6fb2	cb73432c	e3993092	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/math_cases.rs	00_nucleo/prompts/entities/elements/math_cases.md	b3d081a0	f6523d13	8310df66	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/math_class_override.rs	00_nucleo/prompts/entities/elements/math_class_override.md	0631f2f7	226cb166	d1bf6016	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/math_delimited.rs	00_nucleo/prompts/entities/elements/math_delimited.md	1c19d49c	3b1e7942	11c4a924	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/math_frac.rs	00_nucleo/prompts/entities/elements/math_frac.md	78fe1a19	bc9992a8	c66c6d82	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/math_limits_override.rs	00_nucleo/prompts/entities/elements/math_limits_override.md	899a9027	ae4ac12e	700f15ad	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/math_matrix.rs	00_nucleo/prompts/entities/elements/math_matrix.md	0a978f42	82190941	687e1a34	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/math_op.rs	00_nucleo/prompts/entities/elements/math_op.md	72932f08	9d335b1c	b301f36d	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/math_root.rs	00_nucleo/prompts/entities/elements/math_root.md	e5ec1d4c	2be56251	8a7994c7	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/math_styled.rs	00_nucleo/prompts/entities/elements/math_styled.md	38a184b1	3dc8ac7e	cd6a1fe1	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/math_underover.rs	00_nucleo/prompts/entities/elements/math_underover.md	8619a79a	687ad761	7deb7b91	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/metadata.rs	00_nucleo/prompts/entities/elements/metadata.md	cd24d284	7b7edcce	1f0cc8a6	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/mod.rs	00_nucleo/prompts/entities/elements/_comum.md	6dc03148	e673edef	e962d8b0	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/outline.rs	00_nucleo/prompts/entities/elements/outline.md	378212d0	28a5cdc1	6e8349ef	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/overline.rs	00_nucleo/prompts/entities/elements/overline.md	79333c17	35c4219b	e0cdeba0	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/pad.rs	00_nucleo/prompts/entities/elements/pad.md	4db0cf30	2885bfcd	27636f2f	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/page_run.rs	00_nucleo/prompts/entities/elements/page_run.md	ca20382f	54de7aa6	e77d675d	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/entities/elements/pagebreak.rs	00_nucleo/prompts/entities/elements/pagebreak.md	2e8926a7	8df967a2	92ccb6c5	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/place.rs	00_nucleo/prompts/entities/elements/place.md	bc2e9c07	63621953	28a35004	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/quote.rs	00_nucleo/prompts/entities/elements/quote.md	e40017a3	c993565f	4766fc44	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/raw.rs	00_nucleo/prompts/entities/elements/raw.md	1c49b0eb	f48b4cc4	14b01220	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/repeat.rs	00_nucleo/prompts/entities/elements/repeat.md	b0ca1476	229a793b	2cd9f72e	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/shape.rs	00_nucleo/prompts/entities/elements/shape.md	f72a0e33	6cdbc2b8	f6f448d6	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/smartquote.rs	00_nucleo/prompts/entities/elements/smartquote.md	1485b17d	08af9b7e	10180bfe	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/stack.rs	00_nucleo/prompts/entities/elements/stack.md	cb8feeb9	1d10b70a	a2c00e37	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/state.rs	00_nucleo/prompts/entities/elements/state.md	ad5608f0	d501b3ec	16e5aca4	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/state_display.rs	00_nucleo/prompts/entities/elements/state_display.md	b25f5e73	166b53ff	ced154b4	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/state_update.rs	00_nucleo/prompts/entities/elements/state_update.md	30162ae3	39584362	3083bb9e	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/strike.rs	00_nucleo/prompts/entities/elements/strike.md	c0dba6a4	6a825971	a88288e5	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/strong.rs	00_nucleo/prompts/entities/f_fronteira_e1.md	4129e440	07202ee6	8b160586	would_fix	yes	shared_prompt	blocked_multi_consumer
01_core/src/entities/elements/table.rs	00_nucleo/prompts/entities/elements/table.md	bac2a4c6	da77e49f	0fe0fe94	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/table_cell.rs	00_nucleo/prompts/entities/elements/table_cell.md	113a836a	a21b9074	5fe7bafa	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/table_footer.rs	00_nucleo/prompts/entities/elements/table_footer.md	d93aa754	c5d872c6	88b07686	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/table_header.rs	00_nucleo/prompts/entities/elements/table_header.md	b633c60f	dd3cc366	89eac155	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/term_item.rs	00_nucleo/prompts/entities/elements/term_item.md	9d6cf815	48ba6e83	ebcdee0a	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/terms.rs	00_nucleo/prompts/entities/elements/terms.md	9e82ff27	81427e15	667514fc	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/test_callout.rs	00_nucleo/prompts/entities/f_fronteira_e1.md	4129e440	07202ee6	b7b63e64	would_fix	yes	shared_prompt	blocked_multi_consumer
01_core/src/entities/elements/title.rs	00_nucleo/prompts/compiler/stdlib_audit_methodology.md	0683fad7	4b9ef0be	ef2b41ab	would_fix	no	missing_metadata	blocked_partial_write
01_core/src/entities/elements/transform.rs	00_nucleo/prompts/entities/elements/transform.md	6e166cc8	b47feb7b	26d088ec	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/underline.rs	00_nucleo/prompts/entities/elements/underline.md	2f9b54c7	c64621ef	4511eede	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/elements/v_space.rs	00_nucleo/prompts/entities/elements/v_space.md	a72fc045	c5ec9909	8c7c158a	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/engine.rs	00_nucleo/prompts/entities/engine.md	8a73ba86	a72ed287	f3e569e1	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/enum_numbering.rs	00_nucleo/prompts/entities/enum_numbering.md	eaebcf62	94fd9e7b	9346876e	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/file_id.rs	00_nucleo/prompts/entities/file-id.md	2eb26eac	d6eb42b7	cdd125a8	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/font_book.rs	00_nucleo/prompts/entities/font_book.md	2ee87f10	a30a4252	5393608b	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/font_list.rs	00_nucleo/prompts/entities/font-list.md	d943a0eb	0eb29327	ddcbfc54	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/font_variations.rs	00_nucleo/prompts/entities/font_variations.md	40ca74d7	b4d6fcbb	8669fc16	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/func.rs	00_nucleo/prompts/entities/func.md	db7f5212	7d943502	c57c2de2	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/geometry.rs	00_nucleo/prompts/entities/geometry.md	b1d2b3a5	3e0e2ede	e6ca99d2	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/glyph_variants.rs	00_nucleo/prompts/entities/glyph_variants.md	6b6620e6	4d12235a	a25db483	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/gradient.rs	00_nucleo/prompts/entities/gradient.md	6237ed19	151ff283	211c7f10	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/html.rs	00_nucleo/prompts/entities/html.md	245d4e6d	88856dc1	453c2796	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/image_format.rs	00_nucleo/prompts/entities/image-format.md	4aa67846	f7ce1d7d	8e82463d	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/image_sizer.rs	00_nucleo/prompts/entities/image-sizer.md	365aa670	f01c4702	907c63a2	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/introspector.rs	00_nucleo/prompts/entities/introspector.md	3e018674	2433acd1	10b008ba	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/label.rs	00_nucleo/prompts/entities/label.md	e07c86b2	81a59be7	febd3fba	would_fix	yes	single_consumer	candidate_after_linter_fix
01_core/src/entities/label_registry.rs	00_nucleo/prompts/entities/label_registry.md	06720061	b04c2f1b	dad12553	would_fix	yes	single_consumer	candidate_after_linter_fix
